SeniorCitizen,tenure,MonthlyCharges,gender_Female,gender_Male,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn_No,Churn_Yes,TotalCharges,clusters_4
0.0,0.20833333333333331,0.5099502487562189,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12192982456140351,3
0.0,0.1111111111111111,0.5004975124378109,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06414035087719298,3
0.0,0.09722222222222221,0.763681592039801,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07777777777777778,3
0.0,0.9722222222222222,0.8945273631840797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8854385964912281,1
0.0,0.861111111111111,0.6751243781094527,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6243508771929824,1
0.0,0.08333333333333333,0.014427860696517386,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01382456140350877,0
0.0,0.19444444444444442,0.6233830845771144,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13246783625730996,3
0.0,0.3055555555555555,0.6557213930348259,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2165263157894737,3
0.0,0.3055555555555555,0.018905472636815884,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05184795321637427,0
0.0,0.2222222222222222,0.4577114427860697,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12023391812865497,3
0.0,0.1388888888888889,0.07412935323383085,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.030058479532163743,0
0.0,0.18055555555555555,0.3756218905472637,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08514619883040936,0
0.0,0.2777777777777778,0.6383084577114428,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.19274853801169592,3
0.0,0.027777777777777776,0.5119402985074627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.016304093567251463,3
0.0,0.736111111111111,0.5537313432835821,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.45809356725146205,1
0.0,0.15277777777777776,0.023383084577114438,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02650292397660819,0
0.0,0.9583333333333333,0.01641791044776117,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16059649122807018,2
0.0,0.05555555555555555,0.5238805970149254,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.033169590643274856,3
0.0,1.0,0.7044776119402985,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7498947368421053,1
1.0,0.8055555555555555,0.2691542288557213,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30729824561403507,2
0.0,0.2222222222222222,0.021393034825870627,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03817543859649123,0
0.0,0.5972222222222222,0.6567164179104478,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42371345029239765,1
0.0,0.027777777777777776,0.8572139303482588,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.02442105263157895,3
0.0,0.19444444444444442,0.6338308457711442,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13418713450292397,3
0.0,0.736111111111111,0.7621890547263681,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5879590643274853,1
0.0,0.4444444444444444,0.02288557213930348,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07691228070175439,0
0.0,0.4722222222222222,0.06417910447761191,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09822222222222222,2
1.0,0.20833333333333331,0.5592039800995025,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1306140350877193,3
1.0,0.09722222222222221,0.5791044776119403,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06259064327485381,3
0.0,0.20833333333333331,0.8666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18482456140350878,3
0.0,0.8472222222222222,0.02288557213930348,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1466140350877193,2
0.0,0.013888888888888888,0.11641791044776117,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0035029239766081873,0
0.0,0.013888888888888888,0.2691542288557213,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005298245614035088,0
0.0,0.1111111111111111,0.6592039800995024,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07906432748538011,3
0.0,0.4583333333333333,0.5621890547263682,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28850877192982455,3
0.0,0.18055555555555555,0.6069651741293532,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12049707602339182,3
0.0,0.013888888888888888,0.06517412935323383,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0029005847953216374,0
0.0,0.2777777777777778,0.3338308457711442,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12116959064327486,0
0.0,0.041666666666666664,0.12089552238805967,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010666666666666666,0
0.0,0.18055555555555555,0.013930348258706454,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02987719298245614,0
0.0,0.5555555555555556,0.381592039800995,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2647953216374269,2
0.0,0.5972222222222222,0.5338308457711444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3616023391812866,1
0.0,0.08333333333333333,0.7238805970149254,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06385964912280702,3
0.0,0.9583333333333333,0.014925373134328346,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15938596491228071,2
0.0,1.0,0.9099502487562189,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9237894736842106,1
0.0,0.8194444444444444,0.010447761194029848,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13318128654970762,2
0.0,0.2777777777777778,0.7791044776119402,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22584795321637427,3
0.0,0.3333333333333333,0.05820895522388059,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06764912280701756,0
0.0,0.8194444444444444,0.92636815920398,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7683801169590643,1
0.0,1.0,0.9353233830845772,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9452631578947369,1
0.0,0.013888888888888888,0.02487562189054726,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0024269005847953216,0
0.0,0.375,0.8323383084577115,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32178947368421057,3
0.0,0.19444444444444442,0.6149253731343283,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13107602339181287,3
0.0,0.986111111111111,0.8686567164179103,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8764970760233919,1
0.0,0.18055555555555555,0.5975124378109452,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11905263157894737,3
0.0,0.611111111111111,0.5034825870646765,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3543157894736842,1
0.0,0.4583333333333333,0.6139303482587065,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.30857894736842106,3
0.0,1.0,0.37014925373134333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.46694736842105267,2
0.0,0.013888888888888888,0.6134328358208956,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009345029239766083,3
0.0,0.2638888888888889,0.8791044776119402,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.23688888888888887,3
0.0,0.8888888888888888,0.8378109452736319,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7668771929824562,1
0.0,0.027777777777777776,0.2761194029850746,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010760233918128656,0
0.0,0.013888888888888888,0.06965174129353235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002953216374269006,0
0.0,0.8472222222222222,0.014925373134328346,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.140906432748538,2
0.0,0.40277777777777773,0.01741293532338306,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06783625730994153,0
1.0,0.3194444444444444,0.682089552238806,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23349707602339181,3
0.0,0.7916666666666666,0.4029850746268656,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39166666666666666,2
0.0,1.0,0.26865671641791045,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38105263157894737,2
0.0,0.9166666666666666,0.381592039800995,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4369122807017544,2
0.0,0.9027777777777777,0.6562189054726368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6401169590643275,1
0.0,0.1111111111111111,0.6144278606965173,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07485380116959064,3
0.0,0.05555555555555555,0.5164179104477612,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0328187134502924,3
0.0,0.986111111111111,0.06467661691542287,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2055263157894737,2
0.0,0.013888888888888888,0.019402985074626844,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0023625730994152046,0
0.0,0.05555555555555555,0.31641791044776113,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023415204678362573,0
0.0,0.16666666666666666,0.010945273631840807,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02715789473684211,0
0.0,0.3333333333333333,0.3218905472636816,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14203508771929826,0
0.0,0.4305555555555555,0.6258706467661692,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2942280701754386,3
0.0,0.013888888888888888,0.36766169154228856,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.006456140350877194,0
0.0,0.41666666666666663,0.7129353233830846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3154385964912281,3
0.0,0.6527777777777778,0.6671641791044776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.46890058479532165,1
0.0,0.75,0.8930348258706468,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6821052631578948,1
0.0,0.6944444444444444,0.7487562189054726,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5467836257309941,1
0.0,0.013888888888888888,0.6601990049751243,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009894736842105263,3
0.0,1.0,0.019900497512437804,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1705263157894737,2
0.0,0.40277777777777773,0.06865671641791044,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08530409356725145,0
0.0,0.027777777777777776,0.3597014925373134,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01272514619883041,0
0.0,0.1388888888888889,0.1129353233830846,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.034619883040935676,0
0.0,0.25,0.546268656716418,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.154,3
1.0,0.15277777777777776,0.763681592039801,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12222222222222223,3
0.0,0.2222222222222222,0.014925373134328346,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03695906432748538,0
0.0,1.0,0.6800995024875621,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7292631578947368,1
0.0,1.0,0.9049751243781096,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9195789473684212,1
0.0,0.5694444444444444,0.5616915422885572,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.35821052631578953,1
1.0,0.9027777777777777,0.7577114427860697,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7176608187134503,1
1.0,0.18055555555555555,0.363681592039801,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08332163742690059,0
1.0,0.05555555555555555,0.5681592039800994,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03525146198830409,3
0.0,0.5694444444444444,0.46517412935323377,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3116959064327485,2
1.0,0.20833333333333331,0.5587064676616916,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13052631578947368,3
0.0,0.013888888888888888,0.3014925373134328,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005678362573099415,0
0.0,0.5833333333333333,0.8034825870646766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.48631578947368426,1
0.0,0.7083333333333333,0.7487562189054726,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5577192982456141,1
0.0,0.027777777777777776,0.518905472636816,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.016467836257309944,3
1.0,0.013888888888888888,0.218407960199005,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004701754385964913,0
0.0,0.4444444444444444,0.6512437810945274,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31326315789473685,3
0.0,0.1388888888888889,0.015920398009950265,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02321637426900585,0
0.0,0.9305555555555555,0.41094527363184075,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.46664912280701754,2
0.0,0.8472222222222222,0.9636815920398009,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8211812865497076,1
0.0,0.6944444444444444,0.9562189054726368,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6687134502923977,1
0.0,0.027777777777777776,0.26218905472636816,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010432748538011696,0
1.0,0.40277777777777773,0.26616915422885573,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15263157894736842,0
1.0,0.041666666666666664,0.22786069651741292,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01443859649122807,0
1.0,0.18055555555555555,0.882089552238806,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16253801169590645,3
1.0,0.7916666666666666,0.7124378109452736,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.599,1
0.0,0.4305555555555555,0.3144278606965174,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18074269005847957,0
0.0,0.625,0.9457711442786069,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5963157894736842,1
0.0,0.8472222222222222,0.6950248756218904,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6285497076023392,1
0.0,0.6944444444444444,0.06616915422885569,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1456140350877193,2
1.0,0.2638888888888889,0.86318407960199,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23333333333333334,3
0.0,0.8194444444444444,0.010945273631840807,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1335263157894737,2
0.0,0.986111111111111,0.05970149253731341,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20137426900584796,2
1.0,0.2222222222222222,0.7582089552238807,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17674853801169593,3
0.0,0.7916666666666666,0.4129353233830846,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3983333333333334,2
0.0,0.013888888888888888,0.06517412935323383,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0029005847953216374,0
1.0,0.2777777777777778,0.8835820895522387,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2504093567251462,3
0.0,0.013888888888888888,0.5208955223880596,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008257309941520468,3
0.0,0.06944444444444445,0.6681592039800995,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04994152046783626,3
0.0,0.7222222222222222,0.863681592039801,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6389005847953216,1
1.0,0.29166666666666663,0.46467661691542295,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15952631578947368,3
0.0,0.19444444444444442,0.3656716417910447,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09005847953216374,0
0.0,0.06944444444444445,0.32139303482587056,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02956140350877193,0
0.0,0.08333333333333333,0.36716417910447763,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03870175438596491,0
0.0,0.1388888888888889,0.3278606965174129,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05988304093567252,0
0.0,0.013888888888888888,0.07114427860696515,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0029707602339181286,0
0.0,0.9444444444444444,0.36019900497512436,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4330526315789474,2
0.0,0.25,0.7651741293532338,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.20031578947368422,3
0.0,0.3055555555555555,0.5746268656716418,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19555555555555557,3
0.0,0.2777777777777778,0.25970149253731345,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10374269005847954,0
0.0,0.013888888888888888,0.5149253731343283,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008187134502923977,3
1.0,0.1111111111111111,0.5597014925373134,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06970760233918129,3
0.0,0.1388888888888889,0.2646766169154229,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.052456140350877194,0
1.0,0.3333333333333333,0.5756218905472636,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21361403508771928,3
0.0,0.4861111111111111,0.42736318407960205,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2505263157894737,3
0.0,0.3194444444444444,0.682089552238806,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23349707602339181,3
1.0,0.08333333333333333,0.707462686567164,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0627017543859649,3
0.0,0.16666666666666666,0.014427860696517386,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02764912280701754,0
0.0,0.013888888888888888,0.019900497512437804,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002368421052631579,0
0.0,0.986111111111111,0.5751243781094527,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6315263157894737,1
1.0,0.4861111111111111,0.8213930348258706,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.41263157894736846,3
